year,week,age_group,new_hosp,mmwr_startdate,mmwr_enddate,pop_size,new_hosp_percap,outcome,report_date
2020,44,12-17,9,2020-10-25,2020-10-31,433734,2.075,hospitalization,2023-07-06
2020,44,18-49,151,2020-10-25,2020-10-31,2294817,6.58,hospitalization,2023-07-06
2020,44,5-11,3,2020-10-25,2020-10-31,509735,0.589,hospitalization,2023-07-06
2020,44,50-64,216,2020-10-25,2020-10-31,1114015,19.389,hospitalization,2023-07-06
2020,44,65-74,209,2020-10-25,2020-10-31,490739,42.589,hospitalization,2023-07-06
2020,44,75-84,179,2020-10-25,2020-10-31,252053,71.017,hospitalization,2023-07-06
2020,44,85+,142,2020-10-25,2020-10-31,115906,122.513,hospitalization,2023-07-06
2020,44,Total,910,2020-10-25,2020-10-31,5562663,16.359,hospitalization,2023-07-06
2020,45,0-4,6,2020-11-01,2020-11-07,351664,1.706,hospitalization,2023-07-06
2020,45,12-17,14,2020-11-01,2020-11-07,433734,3.228,hospitalization,2023-07-06
2020,45,18-49,244,2020-11-01,2020-11-07,2294817,10.633,hospitalization,2023-07-06
2020,45,5-11,9,2020-11-01,2020-11-07,509735,1.766,hospitalization,2023-07-06
2020,45,50-64,273,2020-11-01,2020-11-07,1114015,24.506,hospitalization,2023-07-06
2020,45,65-74,304,2020-11-01,2020-11-07,490739,61.947,hospitalization,2023-07-06
2020,45,75-84,281,2020-11-01,2020-11-07,252053,111.484,hospitalization,2023-07-06
2020,45,85+,178,2020-11-01,2020-11-07,115906,153.573,hospitalization,2023-07-06
2020,45,Total,1309,2020-11-01,2020-11-07,5562663,23.532,hospitalization,2023-07-06
2020,46,0-4,12,2020-11-08,2020-11-14,351664,3.412,hospitalization,2023-07-06
2020,46,12-17,12,2020-11-08,2020-11-14,433734,2.767,hospitalization,2023-07-06
2020,46,18-49,277,2020-11-08,2020-11-14,2294817,12.071,hospitalization,2023-07-06
2020,46,5-11,6,2020-11-08,2020-11-14,509735,1.177,hospitalization,2023-07-06
2020,46,50-64,370,2020-11-08,2020-11-14,1114015,33.213,hospitalization,2023-07-06
2020,46,65-74,386,2020-11-08,2020-11-14,490739,78.657,hospitalization,2023-07-06
2020,46,75-84,361,2020-11-08,2020-11-14,252053,143.224,hospitalization,2023-07-06
2020,46,85+,237,2020-11-08,2020-11-14,115906,204.476,hospitalization,2023-07-06
2020,46,Total,1661,2020-11-08,2020-11-14,5562663,29.86,hospitalization,2023-07-06
2020,47,0-4,8,2020-11-15,2020-11-21,351664,2.275,hospitalization,2023-07-06
2020,47,12-17,14,2020-11-15,2020-11-21,433734,3.228,hospitalization,2023-07-06
2020,47,18-49,311,2020-11-15,2020-11-21,2294817,13.552,hospitalization,2023-07-06
2020,47,5-11,4,2020-11-15,2020-11-21,509735,0.785,hospitalization,2023-07-06
2020,47,50-64,384,2020-11-15,2020-11-21,1114015,34.47,hospitalization,2023-07-06
2020,47,65-74,469,2020-11-15,2020-11-21,490739,95.57,hospitalization,2023-07-06
2020,47,75-84,406,2020-11-15,2020-11-21,252053,161.077,hospitalization,2023-07-06
2020,47,85+,265,2020-11-15,2020-11-21,115906,228.634,hospitalization,2023-07-06
2020,47,Total,1861,2020-11-15,2020-11-21,5562663,33.455,hospitalization,2023-07-06
2020,48,0-4,5,2020-11-22,2020-11-28,351664,1.422,hospitalization,2023-07-06
2020,48,12-17,11,2020-11-22,2020-11-28,433734,2.536,hospitalization,2023-07-06
2020,48,18-49,252,2020-11-22,2020-11-28,2294817,10.981,hospitalization,2023-07-06
2020,48,5-11,4,2020-11-22,2020-11-28,509735,0.785,hospitalization,2023-07-06
2020,48,50-64,381,2020-11-22,2020-11-28,1114015,34.201,hospitalization,2023-07-06
2020,48,65-74,391,2020-11-22,2020-11-28,490739,79.676,hospitalization,2023-07-06
2020,48,75-84,390,2020-11-22,2020-11-28,252053,154.729,hospitalization,2023-07-06
2020,48,85+,217,2020-11-22,2020-11-28,115906,187.221,hospitalization,2023-07-06
2020,48,Total,1651,2020-11-22,2020-11-28,5562663,29.68,hospitalization,2023-07-06
2020,49,0-4,6,2020-11-29,2020-12-05,351664,1.706,hospitalization,2023-07-06
2020,49,12-17,15,2020-11-29,2020-12-05,433734,3.458,hospitalization,2023-07-06
2020,49,18-49,273,2020-11-29,2020-12-05,2294817,11.896,hospitalization,2023-07-06
2020,49,5-11,11,2020-11-29,2020-12-05,509735,2.158,hospitalization,2023-07-06
2020,49,50-64,322,2020-11-29,2020-12-05,1114015,28.904,hospitalization,2023-07-06
2020,49,65-74,320,2020-11-29,2020-12-05,490739,65.208,hospitalization,2023-07-06
2020,49,75-84,312,2020-11-29,2020-12-05,252053,123.783,hospitalization,2023-07-06
2020,49,85+,227,2020-11-29,2020-12-05,115906,195.848,hospitalization,2023-07-06
2020,49,Total,1486,2020-11-29,2020-12-05,5562663,26.714,hospitalization,2023-07-06
2020,50,0-4,7,2020-12-06,2020-12-12,351664,1.991,hospitalization,2023-07-06
2020,50,12-17,15,2020-12-06,2020-12-12,433734,3.458,hospitalization,2023-07-06
2020,50,18-49,252,2020-12-06,2020-12-12,2294817,10.981,hospitalization,2023-07-06
2020,50,5-11,5,2020-12-06,2020-12-12,509735,0.981,hospitalization,2023-07-06
2020,50,50-64,272,2020-12-06,2020-12-12,1114015,24.416,hospitalization,2023-07-06
2020,50,65-74,258,2020-12-06,2020-12-12,490739,52.574,hospitalization,2023-07-06
2020,50,75-84,255,2020-12-06,2020-12-12,252053,101.169,hospitalization,2023-07-06
2020,50,85+,212,2020-12-06,2020-12-12,115906,182.907,hospitalization,2023-07-06
2020,50,Total,1276,2020-12-06,2020-12-12,5562663,22.939,hospitalization,2023-07-06
2020,51,0-4,10,2020-12-13,2020-12-19,351664,2.844,hospitalization,2023-07-06
2020,51,12-17,7,2020-12-13,2020-12-19,433734,1.614,hospitalization,2023-07-06
2020,51,18-49,216,2020-12-13,2020-12-19,2294817,9.413,hospitalization,2023-07-06
2020,51,5-11,0,2020-12-13,2020-12-19,509735,0,hospitalization,2023-07-06
2020,51,50-64,201,2020-12-13,2020-12-19,1114015,18.043,hospitalization,2023-07-06
2020,51,65-74,199,2020-12-13,2020-12-19,490739,40.551,hospitalization,2023-07-06
2020,51,75-84,212,2020-12-13,2020-12-19,252053,84.109,hospitalization,2023-07-06
2020,51,85+,150,2020-12-13,2020-12-19,115906,129.415,hospitalization,2023-07-06
2020,51,Total,995,2020-12-13,2020-12-19,5562663,17.887,hospitalization,2023-07-06
2020,52,0-4,4,2020-12-20,2020-12-26,351664,1.137,hospitalization,2023-07-06
2020,52,12-17,8,2020-12-20,2020-12-26,433734,1.844,hospitalization,2023-07-06
2020,52,18-49,156,2020-12-20,2020-12-26,2294817,6.798,hospitalization,2023-07-06
2020,52,5-11,6,2020-12-20,2020-12-26,509735,1.177,hospitalization,2023-07-06
2020,52,50-64,151,2020-12-20,2020-12-26,1114015,13.555,hospitalization,2023-07-06
2020,52,65-74,157,2020-12-20,2020-12-26,490739,31.993,hospitalization,2023-07-06
2020,52,75-84,172,2020-12-20,2020-12-26,252053,68.24,hospitalization,2023-07-06
2020,52,85+,122,2020-12-20,2020-12-26,115906,105.258,hospitalization,2023-07-06
2020,52,Total,776,2020-12-20,2020-12-26,5562663,13.95,hospitalization,2023-07-06
2020,53,0-4,4,2020-12-27,2021-01-02,351664,1.137,hospitalization,2023-07-06
2020,53,12-17,10,2020-12-27,2021-01-02,433734,2.306,hospitalization,2023-07-06
2020,53,18-49,152,2020-12-27,2021-01-02,2294817,6.624,hospitalization,2023-07-06
2020,53,5-11,2,2020-12-27,2021-01-02,509735,0.392,hospitalization,2023-07-06
2020,53,50-64,154,2020-12-27,2021-01-02,1114015,13.824,hospitalization,2023-07-06
2020,53,65-74,176,2020-12-27,2021-01-02,490739,35.864,hospitalization,2023-07-06
2020,53,75-84,153,2020-12-27,2021-01-02,252053,60.702,hospitalization,2023-07-06
2020,53,85+,109,2020-12-27,2021-01-02,115906,94.042,hospitalization,2023-07-06
2020,53,Total,760,2020-12-27,2021-01-02,5562663,13.663,hospitalization,2023-07-06
2021,1,0-4,2,2021-01-03,2021-01-09,351664,0.569,hospitalization,2023-07-06
2021,1,12-17,9,2021-01-03,2021-01-09,433734,2.075,hospitalization,2023-07-06
2021,1,18-49,137,2021-01-03,2021-01-09,2294817,5.97,hospitalization,2023-07-06
2021,1,5-11,2,2021-01-03,2021-01-09,509735,0.392,hospitalization,2023-07-06
2021,1,50-64,140,2021-01-03,2021-01-09,1114015,12.567,hospitalization,2023-07-06
2021,1,65-74,145,2021-01-03,2021-01-09,490739,29.547,hospitalization,2023-07-06
2021,1,75-84,133,2021-01-03,2021-01-09,252053,52.767,hospitalization,2023-07-06
2021,1,85+,81,2021-01-03,2021-01-09,115906,69.884,hospitalization,2023-07-06
2021,1,Total,649,2021-01-03,2021-01-09,5562663,11.667,hospitalization,2023-07-06
2021,2,0-4,4,2021-01-10,2021-01-16,351664,1.137,hospitalization,2023-07-06
2021,2,12-17,8,2021-01-10,2021-01-16,433734,1.844,hospitalization,2023-07-06
2021,2,18-49,128,2021-01-10,2021-01-16,2294817,5.578,hospitalization,2023-07-06
2021,2,5-11,2,2021-01-10,2021-01-16,509735,0.392,hospitalization,2023-07-06
2021,2,50-64,140,2021-01-10,2021-01-16,1114015,12.567,hospitalization,2023-07-06
2021,2,65-74,107,2021-01-10,2021-01-16,490739,21.804,hospitalization,2023-07-06
2021,2,75-84,94,2021-01-10,2021-01-16,252053,37.294,hospitalization,2023-07-06
2021,2,85+,76,2021-01-10,2021-01-16,115906,65.57,hospitalization,2023-07-06
2021,2,Total,559,2021-01-10,2021-01-16,5562663,10.049,hospitalization,2023-07-06
2021,3,0-4,5,2021-01-17,2021-01-23,351664,1.422,hospitalization,2023-07-06
2021,3,12-17,14,2021-01-17,2021-01-23,433734,3.228,hospitalization,2023-07-06
2021,3,18-49,123,2021-01-17,2021-01-23,2294817,5.36,hospitalization,2023-07-06
2021,3,5-11,2,2021-01-17,2021-01-23,509735,0.392,hospitalization,2023-07-06
2021,3,50-64,112,2021-01-17,2021-01-23,1114015,10.054,hospitalization,2023-07-06
2021,3,65-74,90,2021-01-17,2021-01-23,490739,18.34,hospitalization,2023-07-06
2021,3,75-84,85,2021-01-17,2021-01-23,252053,33.723,hospitalization,2023-07-06
2021,3,85+,62,2021-01-17,2021-01-23,115906,53.492,hospitalization,2023-07-06
2021,3,Total,493,2021-01-17,2021-01-23,5562663,8.863,hospitalization,2023-07-06
2021,4,0-4,3,2021-01-24,2021-01-30,351664,0.853,hospitalization,2023-07-06
2021,4,12-17,4,2021-01-24,2021-01-30,433734,0.922,hospitalization,2023-07-06
2021,4,18-49,94,2021-01-24,2021-01-30,2294817,4.096,hospitalization,2023-07-06
2021,4,5-11,3,2021-01-24,2021-01-30,509735,0.589,hospitalization,2023-07-06
2021,4,50-64,93,2021-01-24,2021-01-30,1114015,8.348,hospitalization,2023-07-06
2021,4,65-74,73,2021-01-24,2021-01-30,490739,14.876,hospitalization,2023-07-06
2021,4,75-84,62,2021-01-24,2021-01-30,252053,24.598,hospitalization,2023-07-06
2021,4,85+,53,2021-01-24,2021-01-30,115906,45.727,hospitalization,2023-07-06
2021,4,Total,385,2021-01-24,2021-01-30,5562663,6.921,hospitalization,2023-07-06
2021,5,0-4,2,2021-01-31,2021-02-06,351664,0.569,hospitalization,2023-07-06
2021,5,12-17,10,2021-01-31,2021-02-06,433734,2.306,hospitalization,2023-07-06
2021,5,18-49,95,2021-01-31,2021-02-06,2294817,4.14,hospitalization,2023-07-06
2021,5,5-11,2,2021-01-31,2021-02-06,509735,0.392,hospitalization,2023-07-06
2021,5,50-64,85,2021-01-31,2021-02-06,1114015,7.63,hospitalization,2023-07-06
2021,5,65-74,72,2021-01-31,2021-02-06,490739,14.672,hospitalization,2023-07-06
2021,5,75-84,70,2021-01-31,2021-02-06,252053,27.772,hospitalization,2023-07-06
2021,5,85+,46,2021-01-31,2021-02-06,115906,39.687,hospitalization,2023-07-06
2021,5,Total,382,2021-01-31,2021-02-06,5562663,6.867,hospitalization,2023-07-06
2021,6,0-4,2,2021-02-07,2021-02-13,351664,0.569,hospitalization,2023-07-06
2021,6,12-17,4,2021-02-07,2021-02-13,433734,0.922,hospitalization,2023-07-06
2021,6,18-49,114,2021-02-07,2021-02-13,2294817,4.968,hospitalization,2023-07-06
2021,6,5-11,3,2021-02-07,2021-02-13,509735,0.589,hospitalization,2023-07-06
2021,6,50-64,71,2021-02-07,2021-02-13,1114015,6.373,hospitalization,2023-07-06
2021,6,65-74,81,2021-02-07,2021-02-13,490739,16.506,hospitalization,2023-07-06
2021,6,75-84,76,2021-02-07,2021-02-13,252053,30.152,hospitalization,2023-07-06
2021,6,85+,36,2021-02-07,2021-02-13,115906,31.06,hospitalization,2023-07-06
2021,6,Total,387,2021-02-07,2021-02-13,5562663,6.957,hospitalization,2023-07-06
2021,7,0-4,3,2021-02-14,2021-02-20,351664,0.853,hospitalization,2023-07-06
2021,7,12-17,7,2021-02-14,2021-02-20,433734,1.614,hospitalization,2023-07-06
2021,7,18-49,68,2021-02-14,2021-02-20,2294817,2.963,hospitalization,2023-07-06
2021,7,5-11,5,2021-02-14,2021-02-20,509735,0.981,hospitalization,2023-07-06
2021,7,50-64,62,2021-02-14,2021-02-20,1114015,5.565,hospitalization,2023-07-06
2021,7,65-74,52,2021-02-14,2021-02-20,490739,10.596,hospitalization,2023-07-06
2021,7,75-84,49,2021-02-14,2021-02-20,252053,19.44,hospitalization,2023-07-06
2021,7,85+,36,2021-02-14,2021-02-20,115906,31.06,hospitalization,2023-07-06
2021,7,Total,282,2021-02-14,2021-02-20,5562663,5.07,hospitalization,2023-07-06
2021,8,0-4,2,2021-02-21,2021-02-27,351664,0.569,hospitalization,2023-07-06
2021,8,12-17,6,2021-02-21,2021-02-27,433734,1.383,hospitalization,2023-07-06
2021,8,18-49,95,2021-02-21,2021-02-27,2294817,4.14,hospitalization,2023-07-06
2021,8,5-11,1,2021-02-21,2021-02-27,509735,0.196,hospitalization,2023-07-06
2021,8,50-64,70,2021-02-21,2021-02-27,1114015,6.284,hospitalization,2023-07-06
2021,8,65-74,73,2021-02-21,2021-02-27,490739,14.876,hospitalization,2023-07-06
2021,8,75-84,35,2021-02-21,2021-02-27,252053,13.886,hospitalization,2023-07-06
2021,8,85+,19,2021-02-21,2021-02-27,115906,16.393,hospitalization,2023-07-06
2021,8,Total,301,2021-02-21,2021-02-27,5562663,5.411,hospitalization,2023-07-06
2021,9,0-4,3,2021-02-28,2021-03-06,351664,0.853,hospitalization,2023-07-06
2021,9,12-17,3,2021-02-28,2021-03-06,433734,0.692,hospitalization,2023-07-06
2021,9,18-49,72,2021-02-28,2021-03-06,2294817,3.138,hospitalization,2023-07-06
2021,9,5-11,1,2021-02-28,2021-03-06,509735,0.196,hospitalization,2023-07-06
2021,9,50-64,67,2021-02-28,2021-03-06,1114015,6.014,hospitalization,2023-07-06
2021,9,65-74,49,2021-02-28,2021-03-06,490739,9.985,hospitalization,2023-07-06
2021,9,75-84,35,2021-02-28,2021-03-06,252053,13.886,hospitalization,2023-07-06
2021,9,85+,15,2021-02-28,2021-03-06,115906,12.942,hospitalization,2023-07-06
2021,9,Total,245,2021-02-28,2021-03-06,5562663,4.404,hospitalization,2023-07-06
2021,10,0-4,6,2021-03-07,2021-03-13,351664,1.706,hospitalization,2023-07-06
2021,10,12-17,5,2021-03-07,2021-03-13,433734,1.153,hospitalization,2023-07-06
2021,10,18-49,82,2021-03-07,2021-03-13,2294817,3.573,hospitalization,2023-07-06
2021,10,5-11,0,2021-03-07,2021-03-13,509735,0,hospitalization,2023-07-06
2021,10,50-64,93,2021-03-07,2021-03-13,1114015,8.348,hospitalization,2023-07-06
2021,10,65-74,80,2021-03-07,2021-03-13,490739,16.302,hospitalization,2023-07-06
2021,10,75-84,37,2021-03-07,2021-03-13,252053,14.679,hospitalization,2023-07-06
2021,10,85+,28,2021-03-07,2021-03-13,115906,24.158,hospitalization,2023-07-06
2021,10,Total,331,2021-03-07,2021-03-13,5562663,5.95,hospitalization,2023-07-06
2021,11,0-4,3,2021-03-14,2021-03-20,351664,0.853,hospitalization,2023-07-06
2021,11,12-17,4,2021-03-14,2021-03-20,433734,0.922,hospitalization,2023-07-06
2021,11,18-49,111,2021-03-14,2021-03-20,2294817,4.837,hospitalization,2023-07-06
2021,11,5-11,2,2021-03-14,2021-03-20,509735,0.392,hospitalization,2023-07-06
2021,11,50-64,130,2021-03-14,2021-03-20,1114015,11.67,hospitalization,2023-07-06
2021,11,65-74,77,2021-03-14,2021-03-20,490739,15.691,hospitalization,2023-07-06
2021,11,75-84,57,2021-03-14,2021-03-20,252053,22.614,hospitalization,2023-07-06
2021,11,85+,24,2021-03-14,2021-03-20,115906,20.706,hospitalization,2023-07-06
2021,11,Total,408,2021-03-14,2021-03-20,5562663,7.335,hospitalization,2023-07-06
2021,12,0-4,4,2021-03-21,2021-03-27,351664,1.137,hospitalization,2023-07-06
2021,12,12-17,8,2021-03-21,2021-03-27,433734,1.844,hospitalization,2023-07-06
2021,12,18-49,127,2021-03-21,2021-03-27,2294817,5.534,hospitalization,2023-07-06
2021,12,5-11,3,2021-03-21,2021-03-27,509735,0.589,hospitalization,2023-07-06
2021,12,50-64,145,2021-03-21,2021-03-27,1114015,13.016,hospitalization,2023-07-06
2021,12,65-74,70,2021-03-21,2021-03-27,490739,14.264,hospitalization,2023-07-06
2021,12,75-84,61,2021-03-21,2021-03-27,252053,24.201,hospitalization,2023-07-06
2021,12,85+,28,2021-03-21,2021-03-27,115906,24.158,hospitalization,2023-07-06
2021,12,Total,446,2021-03-21,2021-03-27,5562663,8.018,hospitalization,2023-07-06
2021,13,0-4,2,2021-03-28,2021-04-03,351664,0.569,hospitalization,2023-07-06
2021,13,12-17,6,2021-03-28,2021-04-03,433734,1.383,hospitalization,2023-07-06
2021,13,18-49,150,2021-03-28,2021-04-03,2294817,6.536,hospitalization,2023-07-06
2021,13,5-11,2,2021-03-28,2021-04-03,509735,0.392,hospitalization,2023-07-06
2021,13,50-64,173,2021-03-28,2021-04-03,1114015,15.529,hospitalization,2023-07-06
2021,13,65-74,92,2021-03-28,2021-04-03,490739,18.747,hospitalization,2023-07-06
2021,13,75-84,72,2021-03-28,2021-04-03,252053,28.565,hospitalization,2023-07-06
2021,13,85+,26,2021-03-28,2021-04-03,115906,22.432,hospitalization,2023-07-06
2021,13,Total,523,2021-03-28,2021-04-03,5562663,9.402,hospitalization,2023-07-06
2021,14,0-4,5,2021-04-04,2021-04-10,351664,1.422,hospitalization,2023-07-06
2021,14,12-17,4,2021-04-04,2021-04-10,433734,0.922,hospitalization,2023-07-06
2021,14,18-49,232,2021-04-04,2021-04-10,2294817,10.11,hospitalization,2023-07-06
2021,14,5-11,1,2021-04-04,2021-04-10,509735,0.196,hospitalization,2023-07-06
2021,14,50-64,278,2021-04-04,2021-04-10,1114015,24.955,hospitalization,2023-07-06
2021,14,65-74,119,2021-04-04,2021-04-10,490739,24.249,hospitalization,2023-07-06
2021,14,75-84,86,2021-04-04,2021-04-10,252053,34.12,hospitalization,2023-07-06
2021,14,85+,30,2021-04-04,2021-04-10,115906,25.883,hospitalization,2023-07-06
2021,14,Total,755,2021-04-04,2021-04-10,5562663,13.573,hospitalization,2023-07-06
2021,15,0-4,6,2021-04-11,2021-04-17,351664,1.706,hospitalization,2023-07-06
2021,15,12-17,9,2021-04-11,2021-04-17,433734,2.075,hospitalization,2023-07-06
2021,15,18-49,258,2021-04-11,2021-04-17,2294817,11.243,hospitalization,2023-07-06
2021,15,5-11,3,2021-04-11,2021-04-17,509735,0.589,hospitalization,2023-07-06
2021,15,50-64,291,2021-04-11,2021-04-17,1114015,26.122,hospitalization,2023-07-06
2021,15,65-74,101,2021-04-11,2021-04-17,490739,20.581,hospitalization,2023-07-06
2021,15,75-84,77,2021-04-11,2021-04-17,252053,30.549,hospitalization,2023-07-06
2021,15,85+,31,2021-04-11,2021-04-17,115906,26.746,hospitalization,2023-07-06
2021,15,Total,776,2021-04-11,2021-04-17,5562663,13.95,hospitalization,2023-07-06
2021,16,0-4,5,2021-04-18,2021-04-24,351664,1.422,hospitalization,2023-07-06
2021,16,12-17,10,2021-04-18,2021-04-24,433734,2.306,hospitalization,2023-07-06
2021,16,18-49,218,2021-04-18,2021-04-24,2294817,9.5,hospitalization,2023-07-06
2021,16,5-11,4,2021-04-18,2021-04-24,509735,0.785,hospitalization,2023-07-06
2021,16,50-64,232,2021-04-18,2021-04-24,1114015,20.826,hospitalization,2023-07-06
2021,16,65-74,111,2021-04-18,2021-04-24,490739,22.619,hospitalization,2023-07-06
2021,16,75-84,73,2021-04-18,2021-04-24,252053,28.962,hospitalization,2023-07-06
2021,16,85+,28,2021-04-18,2021-04-24,115906,24.158,hospitalization,2023-07-06
2021,16,Total,681,2021-04-18,2021-04-24,5562663,12.242,hospitalization,2023-07-06
2021,17,0-4,6,2021-04-25,2021-05-01,351664,1.706,hospitalization,2023-07-06
2021,17,12-17,11,2021-04-25,2021-05-01,433734,2.536,hospitalization,2023-07-06
2021,17,18-49,222,2021-04-25,2021-05-01,2294817,9.674,hospitalization,2023-07-06
2021,17,5-11,8,2021-04-25,2021-05-01,509735,1.569,hospitalization,2023-07-06
2021,17,50-64,190,2021-04-25,2021-05-01,1114015,17.055,hospitalization,2023-07-06
2021,17,65-74,109,2021-04-25,2021-05-01,490739,22.211,hospitalization,2023-07-06
2021,17,75-84,66,2021-04-25,2021-05-01,252053,26.185,hospitalization,2023-07-06
2021,17,85+,40,2021-04-25,2021-05-01,115906,34.511,hospitalization,2023-07-06
2021,17,Total,652,2021-04-25,2021-05-01,5562663,11.721,hospitalization,2023-07-06
2021,18,0-4,4,2021-05-02,2021-05-08,351664,1.137,hospitalization,2023-07-06
2021,18,12-17,11,2021-05-02,2021-05-08,433734,2.536,hospitalization,2023-07-06
2021,18,18-49,152,2021-05-02,2021-05-08,2294817,6.624,hospitalization,2023-07-06
2021,18,5-11,1,2021-05-02,2021-05-08,509735,0.196,hospitalization,2023-07-06
2021,18,50-64,165,2021-05-02,2021-05-08,1114015,14.811,hospitalization,2023-07-06
2021,18,65-74,91,2021-05-02,2021-05-08,490739,18.543,hospitalization,2023-07-06
2021,18,75-84,59,2021-05-02,2021-05-08,252053,23.408,hospitalization,2023-07-06
2021,18,85+,30,2021-05-02,2021-05-08,115906,25.883,hospitalization,2023-07-06
2021,18,Total,513,2021-05-02,2021-05-08,5562663,9.222,hospitalization,2023-07-06
2021,19,0-4,9,2021-05-09,2021-05-15,351664,2.559,hospitalization,2023-07-06
2021,19,12-17,6,2021-05-09,2021-05-15,433734,1.383,hospitalization,2023-07-06
2021,19,18-49,149,2021-05-09,2021-05-15,2294817,6.493,hospitalization,2023-07-06
2021,19,5-11,3,2021-05-09,2021-05-15,509735,0.589,hospitalization,2023-07-06
2021,19,50-64,124,2021-05-09,2021-05-15,1114015,11.131,hospitalization,2023-07-06
2021,19,65-74,79,2021-05-09,2021-05-15,490739,16.098,hospitalization,2023-07-06
2021,19,75-84,44,2021-05-09,2021-05-15,252053,17.457,hospitalization,2023-07-06
2021,19,85+,20,2021-05-09,2021-05-15,115906,17.255,hospitalization,2023-07-06
2021,19,Total,434,2021-05-09,2021-05-15,5562663,7.802,hospitalization,2023-07-06
2021,20,0-4,5,2021-05-16,2021-05-22,351664,1.422,hospitalization,2023-07-06
2021,20,12-17,6,2021-05-16,2021-05-22,433734,1.383,hospitalization,2023-07-06
